label,text
non_real_time_crisis,*RachelNotley what do you know about wildfires?  Other than your political party is one big wildfire of bullshit.  Stay out of the way.
non_real_time_crisis,"WOW! Massive wildfire and smoke seen near Fort McMurray, Alberta. Video via *StormhunterTWN #YMMfire #Alberta https://t.co/4bskEJKt1u"
non_real_time_crisis,Can't imagine how traumatic it must be for families that had to leave their pets behind in Fort McMurray https://t.co/ieSRouXjsR
non_real_time_crisis,Suomi npp satellite continues to monitor alberta's huge wildfire #news #market https://t.co/ZCpeJ1bpez https://t.co/nKu8MDjhXm
non_real_time_crisis,The Latest Southern California fire burns at least 6 homes. #TODAY https://t.co/zzFZ2DrUeP https://t.co/QdJy2jdId8
non_real_time_crisis,"After a lot of hurricanes , earthquake and now the wildfire that s super scary #ALDUBLangAyosNa https://t.co/S9EIWv1Ypx"
non_real_time_crisis,"Ottawa to match Red Cross donations for Fort McMurray wildfire, Trudeau says https://t.co/hNUIxKauj7"
non_real_time_crisis,Couple in California wildfire together since grade school = Elderly Couple https://t.co/mQMxdwoGYk #FoxNews
non_real_time_crisis,Fatal wildfires char Northern California wine country  https://t.co/mpVMmv5Khs
non_real_time_crisis,Colorful sunsets here due to Canada wildfire: Did you see the sunset across the Miami Valley tonight? It was more  https://t.co/4kq31ITZSd
non_real_time_crisis,"15 Dead, 150+ Missing as Deadly California Wildfires Rage See https://t.co/h2BZJUSi7j"
non_real_time_crisis,"Oil up on Canada wildfire, dollar; big weekly loss for Brent https://t.co/5JEb06ozLu"
non_real_time_crisis,"*rwerkh Ignoring the straw man, your tweet illustrative that immediate danger from wildfire more than Fukushima. CC *WorseThanNucPow"
non_real_time_crisis,Scenes of resilience amid destruction in California wildfires  https://t.co/a0T7CTUMHY
non_real_time_crisis,"Wildfires spark evacuation order, state of emergency in  https://t.co/27ujuw0aPh"
non_real_time_crisis,#Alberta #Wildfire #Official: #Wind had #Pushed #Fire #Southeast to #Anzac and #Long #Lake; #Fire ... https://t.co/syfPGyl3os #Dont
non_real_time_crisis,so it was the wildfire in canada...
non_real_time_crisis,My report: Rain is the only thing which can stop the raging Canada wildfire now https://t.co/ySZqAfc1Nq
non_real_time_crisis,Northern California wildfires claim at least 13 lives as more than 100K acres burn: https://t.co/UWtpNvWfuR via *AOL
non_real_time_crisis,Stunned &amp; amazed that #fakePOTUS FINALLY approves a disaster declaration for California wildfires.  Why?  Because most are in red counties.
non_real_time_crisis,Let me try to get his attention. . . бѕ‘4. . .  Љ1. . . *realDonaldTrump Black people started a fire in California and a  https://t.co/ibeoCg3sVo
non_real_time_crisis,"#California Military Dept.: 250 military members supporting firefighting efforts in Northern CA, including 7 helicopters &amp; crews. #wildfires"
non_real_time_crisis,State emergency services officials are updating the public on what crews are facing as they battle O  https://t.co/4IhAHcVQF5
non_real_time_crisis,California wildfires: At least 15 people killed and more than 150 people reported missing. *AshleeMullany  https://t.co/92CAKX1iex
non_real_time_crisis,"BC wildfire's combine, evacuation ordered #gpab https://t.co/YEjYIl3uiZ https://t.co/P9d11c6vro"
non_real_time_crisis,Wildfire Update #6 - May 6 at 11 am - YouTube https://t.co/jcA4SzfGSR
non_real_time_crisis,Wildfires Sweep Across Northern California; 15 Are Dead https://t.co/mNZNDY3HpI
non_real_time_crisis,"1,500 vehicles packed with evacuees flee wildfire https://t.co/hPqJeX87Bb"
non_real_time_crisis,"Fifteen wildfires raged across Northern California, with the biggest ones scorching the state's famous wine country. https://t.co/3husDWxqAk"
non_real_time_crisis,"California wildfires threaten thousands of homes worth tens of billions, CoreLogic says https://t.co/s3DmWgKP7q."
non_real_time_crisis,"#MSGmission massive wildfire that has forced the evacuation of all 88,000 people from the western Canadian oil city of Fort McMurray"
non_real_time_crisis,*RCMPAlberta Thank you for your service!  ©4 #albertafire https://t.co/fAKFFA0aeI
non_real_time_crisis,#Wildfire forces Canadian city to evacuate Џ7 https://t.co/os4XrmL5p5
non_real_time_crisis,Smoke from wildfire in Canada blows into Montana - Great Falls Tribune https://t.co/sqhER3qYoC
non_real_time_crisis,14 active #wildfires now burning in the #SacramentoValley. #cawx https://t.co/T5WdnRpgy4
non_real_time_crisis,*MTPDaily Over 100 people missing in wildfires in California and these talkers are following 45 down every rabbit hole can't wait for MELBER
non_real_time_crisis,Wildfire Evacuees Glimpse Canada Burned-out City on Way Out https://t.co/eO2cmkmRsv #ShoutNews
non_real_time_crisis,Wildfires Threaten California s First Legal Cannabis Harvest https://t.co/BSuAdfwN62 https://t.co/wNqfLrNmTp
non_real_time_crisis,Smoke from Alberta Wildfire Reaches Florida: The image below is also from the Aqua satellite on Friday and th... https://t.co/bAeBuRjxbb
non_real_time_crisis,"I've heard that the wildfire is now at 210,000 acres--larger than the area of Chicago. Whoah.  https://t.co/ximylJc632"
non_real_time_crisis,"LORD, send rain. #canadafire #Canada #wildfire"
non_real_time_crisis,Thousands evacuate as wildfires burn up homes and businesses in California https://t.co/QeRlwH7FD2 https://t.co/DJ2SMjlmjv
non_real_time_crisis,Smoke from Fort McMurray wildfire turns sky yellow https://t.co/UyKKdW8b1F  via *skinnergj
non_real_time_crisis,The science behind the fast-moving wildfires that are devastating California https://t.co/vyALZjcxwB
non_real_time_crisis,Alberta wildfire: Emergency declared in Fort McMurray https://t.co/TlT57HwdZT
non_real_time_crisis,NEWS: At least 180 people are missing/unaccounted for after California wildfires. https://t.co/jJl0nunmCb
non_real_time_crisis,About 25 people evacuated as wildfire spreads on Iron Range #SaintPaul https://t.co/fNttAGKSG2
non_real_time_crisis,(Edmontonsun):#Wildfire evacuees stuck north of Fort McMurray will move south in #RCMP.. https://t.co/U0ER6bpOYq https://t.co/q7AlNqHflD
non_real_time_crisis,The world is watching #FortMacFire  https://t.co/zpCK9kHPGz
non_real_time_crisis,"At least 15 people have died in California wildfires, state fire agency director says https://t.co/9J9qYd9zwx  by:"
non_real_time_crisis,State emergency services officials are updating the public on what crews are facing as they battle O  https://t.co/F3g9BMDkQY
non_real_time_crisis,"Seriously, follow *sfchronicle's coverage of the fires in Northern California https://t.co/1nD5Q3qmFl"
non_real_time_crisis,This is why the Northern California wildfires are spinning out of control -  https://t.co/r0bsrdEDAd
non_real_time_crisis,"*realDonaldTrump CA is on fire, literally. No remarks or help? But time to tweet about the media &amp; rile more hate?  https://t.co/FJ9MHIBeGN"
non_real_time_crisis,California wildfire outbreak among deadliest in stateВ history https://t.co/mOe5TLkrc0
non_real_time_crisis,Smokey smell &amp; Hazy skies in Oakland 59 miles away ёЏ  њOver 100 people missing after massive California wildfires ќ  https://t.co/PGKrcOAMam
non_real_time_crisis,Americans are burning to death in California and *realDonaldTrump tweets about the NFL. https://t.co/cud7K93KjA
non_real_time_crisis,"California Wildfires Kill 11, Burn 1,500 Buildings via *VOANews   https://t.co/VmgjkE4WmV"
non_real_time_crisis,Fire chief loses home as he battles California wildfire https://t.co/kWpCWzRUnq Via *CNN
non_real_time_crisis,"Y'all do know there's a Canadian wildfire the size of Chicago, right?"
non_real_time_crisis,I'll bet a lot of wildlife was just displaced by that forest fire in California..
non_real_time_crisis,Northern California wildfires this week have destroyed at least seven marijuana farms https://t.co/Kdo1jiWieo https://t.co/7GWu4NjVSY
non_real_time_crisis,#California schools call off all sports because of rising smoke and ash from #CanyonFire2 https://t.co/ORXsOxqCbt https://t.co/u4MHO7hjeZ
non_real_time_crisis,"Wildfires kill 15, damage 1,500 homes in California wine country https://t.co/6JGkXntelJ #DSNUS #domesticnews"
non_real_time_crisis,"As a wildfire rages on, Charles Morris speaks with those forced to leave their homes in Alberta. Listen: https://t.co/XMKuBIl7no"
non_real_time_crisis,This is why the Northern California wildfires are spinning out of control https://t.co/vLVMUBJuFb
non_real_time_crisis,All the smoke is from Canada's wildfire
non_real_time_crisis,Southern California fire evacuations lifted #Nashville https://t.co/EUpZHLiURN
non_real_time_crisis,Fog gives California firefighters an edge on blaze that killed 13 https://t.co/BEIA9k6GqC
non_real_time_crisis,The Massive Wildfire Burning in Alberta https://t.co/iQlP5FMMnf
non_real_time_crisis,"""Hi welcome to california where everything is cURRENTLY ON FIRE"""
non_real_time_crisis,California Wildfires Razing Towns To The Ground (VIDEO) https://t.co/HXZhd3N3FV #JusticeOrElse #TheTime #FallOfAmerica
non_real_time_crisis,Officials fear massive Canada wildfire could double in size https://t.co/l11gIa2tWb
non_real_time_crisis,"1500 MORE fires so far this year in California than last year., according to Cal Fire. #CaliforniaWildfires"
non_real_time_crisis,"Wildfires tear through California wine country; 20,000 evacuated #H1 https://t.co/N1ffiqtzzh https://t.co/HQhQ1ath73"
non_real_time_crisis,It takes so much courage to deal with what they are dealing with right now. #FortMacFire #FortMcMurray #Wildfire
non_real_time_crisis,15 dead as wildfires rage in NorthernВ California https://t.co/Hc6mP666O2
non_real_time_crisis,Toll mounts in lives and property lost to California wildfires https://t.co/sDoqSD8aHC
non_real_time_crisis,Canadian wildfire disrupts evacuation convoy https://t.co/WntGrBuyJK 200ft flame wall on either side Hiway: air evac Fri &amp; Sat *BBCNews
non_real_time_crisis,At least 15 dead as wildfires continue to rage in California https://t.co/RJ0LkvwQMK
non_real_time_crisis,Wildfire evacuees glimpse Canada burned-out city on way out: /*&lt;![CDATA[*/ epmads_key =  https://t.co/SHPaRh515J
non_real_time_crisis,13 dead as wildfires torch California wine country - Channel NewsAsia https://t.co/9kkSaR1VjH
non_real_time_crisis,"*realDonaldTrump Maybe the news is focusing on the stuff you've been ignoring - like Puerto Rico, the wildfires in  https://t.co/iCLbcLnOmX"
non_real_time_crisis,Deadly California wildfires destroy homes and businesses: https://t.co/ui6hngOazu via *YouTube
non_real_time_crisis,The Latest: Death toll in California wildfires reaches 17 #TCOT #MAGA https://t.co/z0m9eoQWTP
non_real_time_crisis,"Officials say at least 13 people have died and 1,500 homes have been destroyed in wildfires burning in California. https://t.co/RWNPpIlJMP"
non_real_time_crisis,Maybe she can do a #Raindance to summon the rains to help fight the #WildFire! #BlessHerLittleOldHeart https://t.co/ApBcTMR36K
non_real_time_crisis,California's wildfires gave Disneyland an eerie glow  ” and reportedly it looked like the sun 'was on fire' https://t.co/3ijPpEHob4
non_real_time_crisis,Family drives through Southern California wildfire: 'It was terrifying' - CNN https://t.co/wBBwftx5aH
non_real_time_crisis,Massive Canada wildfire  could double in size  https://t.co/LAtLTde8tU https://t.co/v7kzHAYXH0
non_real_time_crisis,State of Emergency issued due to wildfire north of Fort St. John  https://t.co/nuihCcnjzV
non_real_time_crisis,"Thick, gray wildfire smoke in California sparks warnings to limit outdoor activity 60 miles from flames. https://t.co/qNUUm5nB27"
non_real_time_crisis,Betcha the Kochs and Ricketts are buying stock in South American Malbec vintners even before Napa Valley smoke clea  https://t.co/7TNcvgUYr0
non_real_time_crisis,"Smoke smell and haze in Minneapolis tonight not from AB, Canada but from N MN wildfire near Lake Hattie. https://t.co/84rPzCJtvz"
non_real_time_crisis,ten people died. 150 people unaccounted for. entire state is still on fucking fire &amp; no one posting  њpray for california. donate *here* бѕ’3
non_real_time_crisis,Oil prices hit hard as Canadian wildfire shows no signs of waning: Oil prices surge after raging wildfire hit... https://t.co/vFdAeErR25
non_real_time_crisis,Yet another wildfire rages through California. Hopefully conditions continue to improve before more lives are lost. https://t.co/Azq5munvMz
non_real_time_crisis,Current information on the fires throughout California may be found here. Please update yourselves and keep safe. https://t.co/rqSyqtn25Z
non_real_time_crisis,#AnimalRescue Volunteers rescue pets left behind by owners fleeing Fort McMurray wildfire: P... https://t.co/HwvDUK2VFZ #Animals #Rescue
non_real_time_crisis,"Deadly fires ravage California s wine country, leaving at least 15 dead, more than 150 missing https://t.co/FtFHBQ7hRM"
non_real_time_crisis,At least 15 #dead as wildfires #rage in Northern #California - Oct 10 * 5:21 PM ET  https://t.co/MNnGUGYWPf
non_real_time_crisis,"California wildfires kill at least 13, more than 100 reported missing in wine country https://t.co/sVs4ExZzhp"
non_real_time_crisis,#BREAKING: Trump says 'we will be there' for California as state deals with devastating wildfires (via *AP)
non_real_time_crisis,"Wildfire in Alberta now 85,000 hectares in size https://t.co/CzPKGsO5aw"
non_real_time_crisis,Death toll climbs as a dozen wildfires scorch California: Out of control. The death toll  https://t.co/wMhDzN3OgK
non_real_time_crisis,#moniseum Shocking images from the devastating wildfires in Northern California  https://t.co/BPD9TeHvUe   https://t.co/0gB5eSD8c3
non_real_time_crisis,Verizon is offering data relief for customers in areas impacted by Northern California wildfires #IamVZ  https://t.co/fM8SrTQvlT
non_real_time_crisis,California Wild Fire Update/Fires Still Burning.: https://t.co/RuWthtmpCE
non_real_time_crisis,"At least 11 people have died and 1,500 homes and business have been destroyed by wildfires in California. https://t.co/uWsd1tyjWT"
non_real_time_crisis,Hospitals evacuated as wildfires spread *CNN https://t.co/q5x02lRiZn
non_real_time_crisis,Wildfires Burn Out of Control Across Northern California; 15 Are Dead - New York Times https://t.co/G4KHR8g4vn
non_real_time_crisis,"Epic wildfire threatens to engulf Canadian city as 88,000 flee https://t.co/Y8QLxllvXX"
non_real_time_crisis,Smoke reached SF.... made for a really muggy and eerie morning... https://t.co/RPiniwMR8U
non_real_time_crisis,Canada Wildfire: Convoy Moves Stranded Evacuees: Thousands of people who took refuge north  https://t.co/bNf6F8u87z
non_real_time_crisis,"1,500 vehicles packed with evacuees flee wildfire https://t.co/OCDJ14d5gM | https://t.co/078bCXosJS"
non_real_time_crisis,Canada wildfire could double in size as evacuations continue https://t.co/wemGxu5JDs
non_real_time_crisis,"B.C. wildfire crosses into Alberta, medical teams to help evacuees: B.C. mobile hospital, counsellors prepari... https://t.co/lg5p7fcTwf"
non_real_time_crisis,"Instead of Assad  missiles hunting them,  the wildfire s embers rained down on them (Orient-news) https://t.co/g3L6uR3SSo"
non_real_time_crisis,Photos show Canadian city of Fort McMurray in ruins after devastating wildfire https://t.co/GRrA8AwH43 https://t.co/3LqvJLZfsa
non_real_time_crisis,"If you see a wildfire, call 911. You may be the first person to have spotted it! #wildfireprep https://t.co/gRyNZs2iSR"
non_real_time_crisis,"California is on fire and Don wants to send his ""warmest respects?"" What does that even mean? This is the worst sitcom ever."
non_real_time_crisis,Whole neighborhoods wiped out in Santa Rosa as wildfires scorch California https://t.co/owZQHjkQjV https://t.co/KCtrsZAArp
non_real_time_crisis,Information about the fires and status updates at https://t.co/LdOZHL7VgX for #ymmfire #FortMacFire
non_real_time_crisis,"No, you can t take the cat : People are rescuing pets stranded by Alberta's wildfire https://t.co/4bgachHaPB via *vicenews"
non_real_time_crisis,"""Wildfires Could Yield California Wines With a Hint of Smoke"" by REUTERS via NYT https://t.co/iFQU7ojRiY"
non_real_time_crisis,In the *NewYorker: #FortMcMurray and the Fires of #ClimateChange https://t.co/0n8FyvURsi via *ElizKolbert #FortMacFire #wildfire
non_real_time_crisis,*molly_knight looking to donate for the California wild fire. Need a good link. Any suggestions?
non_real_time_crisis,Smoke From A Large Wildfire In Alberta will Continue to Drift South into Northern Wyoming As North Winds... #wywx https://t.co/cUurKBgxAO
non_real_time_crisis,Awful... My thoughts and great sympathy for all the people and wildlife caught up in this huge #wildfire #Canada  https://t.co/Iw20vOrqSj
non_real_time_crisis,"At least 10 dead, thousands evacuated in California wildfires https://t.co/AP809kEfP5"
non_real_time_crisis,The Canadian Red Cross has a page to help evacuees from the terrible #FortMcMurray wildfire... https://t.co/4d8tnEY034 via *EllenPage
non_real_time_crisis,Fox news latest: FEARING THE WORST Canadian officials worry wildfire may double in size https://t.co/MOWGoMOowg
non_real_time_crisis,Giant Canadian Wildfire Set to Double in Size: Canadian officials fear a massive wildfire could doubl... https://t.co/YSByw7v1SI
non_real_time_crisis,"Canadian wildfire spreads, 88,000 people evacuated: A massive wildfire burning out of  https://t.co/yJmWyA7iuD"
non_real_time_crisis,California is on fire. Puerto Rico destroyed. The Florida Keys destroyed. U.S. Virgin Islands destroyed. And... https://t.co/n6ZxEMz5Mc
non_real_time_crisis,URGENT - California wildfires death toll rises to 15 https://t.co/34onJegjZ1
non_real_time_crisis,I hope the people who live there are helped as soon as possible and that the fires die down.  https://t.co/3lpIt37QXg
non_real_time_crisis,Guessing no one noticed when Montana was on fire #wildfires https://t.co/MEJhdQJN5P
non_real_time_crisis,everyone in california is gonna die from a hell fire
non_real_time_crisis,-bbc americas- Canada wildfire disrupts rescue convoy: The only evacuation convoy leaving the Canadian city o... https://t.co/gE1BLXlITz
non_real_time_crisis,Aftermath of #Brushfire off #neptune along #SantaAna wash in #mentone! #CalFire #CaliforniaWildfires #California  https://t.co/1GEmIY4IM5
non_real_time_crisis,Skibo Fire (Wildfire): At approximately 3pm today a wild fire was reported in Township 58 North   Range 14 We... https://t.co/77v6VUHnl6
non_real_time_crisis,Guess there's also a wildfire in Lake Hattie Township that's also contributing to the smoke in the air here https://t.co/kN6qxBLvnD
non_real_time_crisis,Ft. McMurray is on Fire: And it Matters to All of Us https://t.co/7VhDYP7kz9 *iaem #albertafire #wildfire *USATODAY https://t.co/YTjDnuXMAs
non_real_time_crisis,"I've just seen photos taken from Disney where the sky looks on fire in California, this hurts my heart too much  ў9"
non_real_time_crisis,Airline passenger captures smoke from the California fire https://t.co/a1WnJKhgVI
non_real_time_crisis,Before and after photos of the Fort McMurray wildfires https://t.co/0B2xU4hWiQ via *pcaintoronto *globalnews
non_real_time_crisis,jenny capri pike Wildfire Leave Post-Apocalyptic Aftermath in Alberta: Tens of thousands are... https://t.co/gzTAyLq7Vf jenny capri pike
non_real_time_crisis,My heart breaks for those in California #wildfires  ў2
non_real_time_crisis,"Atleast 15 Dead and 150 Missing At Wildfires Wine Country, NorthernВ California https://t.co/xkTOCM3lAs https://t.co/6QjxE51mln"
non_real_time_crisis,"Canadian wildfire increases tenfold, cuts off evacuees https://t.co/w7C8M0j56s"
non_real_time_crisis,"Watch extended, wildfire coverage TMRW &amp; Sunday 4pm-6pm on *City_tv.  Reports from the scene, evacuees' stories,  weather updates &amp; more."
non_real_time_crisis,About 150 missing as wildfires ravage Northern California https://t.co/xjS9zwFhcW
non_real_time_crisis,Where is God in the Canadian wildfire? How not to talk about God andВ suffering https://t.co/IqIu68Iw35
non_real_time_crisis,Smoke from the wildfire in Alberta has made its way down to North Dakota. https://t.co/x5b2DaKahV
non_real_time_crisis,Two more deaths reported in Sonoma County brings death toll to 17 as wildfires ravage Northern California...- repor  https://t.co/3FhFRKClfo
non_real_time_crisis,"Northern California #Wildfires Kill At Least 17, Destroy Over 3,000 Homes https://t.co/979Z0FGguV https://t.co/nMfDOQsIe1"
non_real_time_crisis,Map of California North Bay wildfires (update) https://t.co/1BmbOjgH0Z via *CurbedSF
non_real_time_crisis,HELL ON EARTH Thousands flee by air as Canada wildfire spreads #YMMfire https://t.co/NBc6kHwa4g https://t.co/lLUTWVnSft
non_real_time_crisis,"Officials say more than 2,000 homes and businesses destroyed, 13 dead in #California wine country #wildfires"
non_real_time_crisis,These numbers are devastating. https://t.co/sJ8uP7vOMm
non_real_time_crisis,Canada wildfire: Images show Fort McMurray devastation https://t.co/tPoAD20UFg
non_real_time_crisis,"Gary Lamphier:  Wildfire slashes oilsands output, but cuts likely short-lived https://t.co/nXdLMl6TwB"
non_real_time_crisis,ёЏ  њOver 100 people missing after massive California wildfires ќ  https://t.co/HqK5PLIzNW
non_real_time_crisis,"Foxnews #Headlines Canada evacuating 8,000 people by air as massive wildfire continues to grow - VIDEO: Wildfire f  https://t.co/CY8bAFXWcM"
non_real_time_crisis,"So sad seeing all of the homes lost in the Canada wildfire. I've never seen anything like it. Dear Mother Nature, Please send them our rain!"
non_real_time_crisis,"Yes, climate change linked to Fort Mac Fire, but you don't need to be a dick about it. https://t.co/5YCOogPiZe https://t.co/tHB4w33KUM"
non_real_time_crisis,Dangerous wildfire conditions to persist in western Canada with no significant rainfall... https://t.co/zqhlaW5h3d https://t.co/RA8WaQITlX
non_real_time_crisis,"Parts of northern California have been ravaged by intense wildfires that have now consumed ~100,000 acres of land:  https://t.co/qRDYRVGTzC"
non_real_time_crisis,7 Numbers That Help Put The Northern California Wildfires Into Perspective https://t.co/FZeeAaY5m2
non_real_time_crisis,"*mike3072634 Yes, the smoke is from the large wildfire in Alberta."
non_real_time_crisis,Sending love to #Sonoma &amp; #Napa #California fire victims. My heart is breaking for you. #WaffleWatch #BerneseMount   https://t.co/GEVTjeKJKD
non_real_time_crisis,can anyone else see the dragon on these pictures of the wildfire in Canada? https://t.co/JuCWH22Plb
non_real_time_crisis,Wildfire could cut oilsands production in half https://t.co/RI64bxLGWl
non_real_time_crisis,"Information Alert - Wildfire - May 06, 2016 at 11:22AM"
non_real_time_crisis,That wildfire in Canada thou ...... #Crazy
non_real_time_crisis,Alberta wildfire continues to burn out of control; no significant rainfall expected. https://t.co/Zx4aGIT8r9 https://t.co/xHNDCs6aZb
non_real_time_crisis,"Oil up on Canada wildfire, dollar; big weekly loss for Brent  #Business #News"
non_real_time_crisis,California fires damage UPDATE First wildfires pictures show Hilton Hotel BURNT TO GROUND #D10 https://t.co/w6HSQ1T9Tv
non_real_time_crisis,Death toll climbs to at least 15 as wildfires ravage Northern California https://t.co/UtaDNFX6qj via *nbcnews
non_real_time_crisis,Wildfire Leave PostApocalyptic Aftermath in Alberta https://t.co/XMbI9vFYOi https://t.co/syQuuX73Mn
non_real_time_crisis,"13 dead as wildfires torch #California wine country, state of emergency declared in eight counties  https://t.co/yb02u2B3PV"
non_real_time_crisis,"[ #Juniitto_x3 ] Escaping a wildfire -- in a convoy: At least 88,000 people have been for... https://t.co/oHKr8hziFC [ #1JonathanPerez ]"
non_real_time_crisis,BBC News - Canada wildfire: Images show Fort McMurray devastation https://t.co/QY0HBvIQ7h
non_real_time_crisis,Wildfires claim at least 17 lives in Northern California https://t.co/AgQTTz4NBo
non_real_time_crisis,The #tragedy of #FortMcMurray is ironically microcosmic of the #Oil gluttony in our society. #wildfire #NorthAmericanNews #WorldNews
non_real_time_crisis,How California s Wildfires Could Devastate The U.S. Economy -  https://t.co/FXQuR4ISzU  California dont deserve 1 dim
non_real_time_crisis,Tragic and sweet at the same time:  њCouple married for 75 years die together in California wildfires ќ  https://t.co/eUZ7NcOxYq
non_real_time_crisis,Dramatic video shows terrified couple fleeing the California wildfires  https://t.co/oR8Dhncaan
non_real_time_crisis,Will California s massive wildfires jeopardize wine country? |  https://t.co/z1x7ceYV6d
non_real_time_crisis,Maybe they should call the South African firefighters who helped the last time there was a wildfire in Canada. https://t.co/ZDwYZX3ILp
non_real_time_crisis,"Here's how to help victims of the California wildfires, and some ways you can get help if you're in need  https://t.co/qyGbsGFAdw"
non_real_time_crisis,Safari park's #Animals in 'very dangerous' situation in wake of California #Wildfires https://t.co/JkljaP5Rko https://t.co/zIJoJZzkbO
non_real_time_crisis,Devastating + devastated for the people of CA: Wildfires Burn Out of Control Across Northern California; 17 Are Dead https://t.co/K15jq6y64W
non_real_time_crisis,"""Couple in California Wildfire Together Since Grade School"" by THE ASSOCIATED PRESS via NYT https://t.co/1ECOx7Wv5X  https://t.co/RvZT5F4UZH"
non_real_time_crisis,Massive convoy moving evacuees from wildfire zone https://t.co/1XvMUFSnU9
non_real_time_crisis,#Connecticut #Hartford #NewHaven Canadian convoy hoping to flee wildfire zone as mass airlift continues https://t.co/Qz0TnaOdKm
non_real_time_crisis,This Monster Wildfire in Canada Is Now Bigger Than New York City https://t.co/BNY1XDaDpg
non_real_time_crisis,"'You don't expect this,' says Fort McMurray bride-to-be helped by Torontonians after wildfire destroys gown  https://t.co/51muQ0uXyu"
non_real_time_crisis,Fire chief loses home as he battles California wildfire https://t.co/kWpCWzRUnq Via *CNN
non_real_time_crisis,"Fort McMurray wildfire grows to 85,000 hectares https://t.co/aYGCmCPXFV https://t.co/MdpPhRebEq"
non_real_time_crisis,"Smoke from Ft. McMurray wildfire high over western Lk. Erie. Check out sunset 8:22p, 4 any unusual hues. #News4at10 https://t.co/a9niJBbVz3"
non_real_time_crisis,"After jokey start, Canadian PM Trudeau promises wildfire help https://t.co/Q6NoHedPZQ via *Reuters"
non_real_time_crisis,Thousands flee Canadian wildfire almost the size of Hong Kong https://t.co/e6fMobGcVW
non_real_time_crisis,RBC sees no long-term impact from wildfire on shares of oil sands producers https://t.co/bG8hEhMWdR (subscribers)
non_real_time_crisis,Shocking images from the devastating wildfires in Northern California  https://t.co/VcxTQItTdR https://t.co/Mua96nXE1l
non_real_time_crisis,This is why the Northern California wildfires are spinning out of control https://t.co/3bDNTh2zBR
non_real_time_crisis,"#breaking #news: Photos: A massive wildfire in Fort McMurray, Alberta, has forced more than 80,000 people fro... https://t.co/4wOtfV9qNx"
non_real_time_crisis,Critter care greatly appreciated by Fort McMurray wildfire evacuees                                                 https://t.co/6XaAB2kOdN
non_real_time_crisis,RT *CBSNews: Canada's massive Alberta wildfire is spreading South &amp; is larger than Chicago.
non_real_time_crisis,"""Our thoughts and prayers are with everyone impacted by the #wildfires burning throughout Northern California."" https://t.co/9sYzFm2CUl"
non_real_time_crisis,Our Newest Story (Wildfires blaze in California) is being shared on Online News Gazette - https://t.co/x5VDBAqtFV https://t.co/BqdHgGOs35
non_real_time_crisis,SANTA ROSA: Firefighters encouraged by weakening winds were battling 17 large wildfires on Tuesday (Oct 10) in California which have left a
non_real_time_crisis,I'm gonna pop off on anyone I see making nasty comments or jokes about the state of California or the fire. Try me
non_real_time_crisis,Wildfire Leave Post-Apocalyptic Aftermath in Alberta https://t.co/Gn1Dx7XDgR | https://t.co/ESgBKrDEHt https://t.co/IYVCRHLLQC
non_real_time_crisis,Wildfires ravage California's wine country https://t.co/qT5cQ75HbL
non_real_time_crisis,#PipsHub Breaking: Before and after images show the total devastation of California's wildfires    https://t.co/PlNt3ZEq7E
non_real_time_crisis,"The neighborhood is gone,' Santa Rosa resident says after wildfire destroyed his home https://t.co/xdbyGlerNX via *GMA"
non_real_time_crisis,Classless Asshole Trump Insults California By Sending Warm Respects During Wildfire #TheResistance  https://t.co/PG6CkVLJLp
non_real_time_crisis,"Terrible Wildfire in Canada, hope the weather gets wets and helps extinguish it, so many people fled their homes :("
non_real_time_crisis,california is on fire.
non_real_time_crisis,Fort McMurray wildfire evacuees head south in mass road convoy https://t.co/QItZovvkIN
non_real_time_crisis,#NaturalDisastersNews - Canadian wildfire edges south https://t.co/1uBhX3zhjI
non_real_time_crisis,"Massive wildfires sweeping through parts of California have killed at least 17 people and damaged more than 2,000... https://t.co/tDTCoKed63"
non_real_time_crisis,"Security, traffic cameras record chilling advance of Canada wildfire - Reuters https://t.co/0f8U5nxn8h"
non_real_time_crisis,#WSJ Evacuations are continuing today in wildfire-struck Alberta https://t.co/fxK4InFvlCВ https://t.co/roCL9g5qwL  *FollowNewsNow
non_real_time_crisis,"Terrifying and heartbreaking scenes coming out of Santa Rosa, California, where wildfires have ravaged neighborhood  https://t.co/kb7be02bNo"
non_real_time_crisis,BREAKING: Trump says 'we will be there' for California as state deals with devastating wildfires.
non_real_time_crisis,my prayers go out to the families who lost their homes or loved ones in the Fort Mcmurray wildfire. Heartbreaking.. ‰4 і9
non_real_time_crisis,Thousands flee as wildfires ravage California; at least 17 killed - ABC News -  via *ABC https://t.co/fFHqatKewr
non_real_time_crisis,Fort McMurray fire: What we know: Days after residents escaped a roaring wildfire in the Canadian city of For... https://t.co/wgCZLyj5AK
non_real_time_crisis,Canada wildfire continues to grow out of control https://t.co/KVmWpm10Va via *YouTube
non_real_time_crisis,"Puerto Rican's are still suffering, California's on fire and this President is challenging Tillerson to an IQ contest. WTF??  ў1 ў1 #Impeach45"
non_real_time_crisis,via *npr: 'Public Calamity' As California Wildfires Leave Apocalyptic Scenes In Wine Country https://t.co/2sgFux1evq
non_real_time_crisis,"Wow, crazy.  F Cs for everyone stuck in the Wildfire in Alberta  https://t.co/Z0HBk1HTOG"
